# qstring	previous	current	probability
=@~U _;	不給	薪	-1.476522
=fl0 n_	匯出	去	-1.476522
|J0_ }^P_	人事	制度	-1.476522
|O ~O?0LP	署	組織法	-1.476522
~U cYyf	給	檢調	-1.476522
0_ _dD;	是	在跟	-1.476522
0_<X 0_~l	是否	適用	-1.476522
0] QM0_	請	刑事	-1.476522
2_ 3>L_	自	公布	-1.476522
2_}^ 0_Wk	自治	事項	-1.476522
2_sI 0Wa_	自然	保育	-1.476522
2@Qd _`	極大	化	-1.476522
3>=M ph	工程	案	-1.476522
3>L_ _d0\0i	公布	在網站	-1.476522
3>L_ 0_	公布	是	-1.476522
4Mpg Kl0_	能夠	正視	-1.476522
6CRO 0_T_	核子	事故	-1.476522
8i0_ C_?]	辨識	系統	-1.476522
9>nH >]0_b[	中油	董事長	-1.476522
a0=f 3>L_	都會	公布	-1.476522
C: a_bi	刪	預算	-1.476522
C0 L;}i	資	身分	-1.476522
C0zj 0_	資訊	室	-1.476522
Cd YZSl	確	診病	-1.476522
CE^: 0_<X	臺灣	是否	-1.476522
CE^: 5_PM	臺灣	疫情	-1.476522
CE^: UOo=NX	臺灣	已經有	-1.476522
CE~= NX	臺東	有	-1.476522
CEvU0_ 5_TJ	臺北市	議員	-1.476522
Ci5_ ZY2P	建議	免予	-1.476522
dRUO 0W	可以	保	-1.476522
F0Wk ?0	一項	之	-1.476522
F0Wk ]O:i	一項	裡面	-1.476522
F0Wk O_Qd	一項	附帶	-1.476522
Ibx4 3>tO	這些	公股	-1.476522
IXb[ ha	首長	或	-1.476522
k\Ci A__`	整建	計畫	-1.476522
k\rq 3@=M	整個	期程	-1.476522
kGGK 0_=@0_	條文	是不是	-1.476522
Kl C_?]	政	系統	-1.476522
KM 8fM9	齡	退休	-1.476522
L_ =f=f	部	會會	-1.476522
L_ 03FM	部	說明	-1.476522
L_NO 7f	不只	對	-1.476522
L@5_ A__`	除役	計畫	-1.476522
Lj =_LPci	進	立法院	-1.476522
ljmlc[ vY	運動場	館	-1.476522
n_ x@x@	去	查察	-1.476522
O_ Kl}^	負	政治	-1.476522
pa cY5W	作	檢討	-1.476522
paLP EE	作法	來	-1.476522
phmf 3@=M	按照	期程	-1.476522
Q;2f ^=4@	因為	升息	-1.476522
Q;2f?1 Kb2@cf	因為它	涉及到	-1.476522
QMPO _M5_aJ	行使	同意權	-1.476522
rG A__`	僑	計畫	-1.476522
T: wTkK|O	兼	海巡署	-1.476522
tf QYYc	藥	產業	-1.476522
TJ R0{O	源	基礎	-1.476522
uh0_ F0	但是	依	-1.476522
uh0_?1 IFNX	但是它	沒有	-1.476522
VO qO:_	筆	土地	-1.476522
yS B@eY	也	凸顯	-1.476522
_` R0];	化	基金	-1.481924
_dzh Ibrq	在看	這個	-1.481924
_M|J UOo=	同仁	已經	-1.481924
:_H< cYx@	地方	檢察	-1.481924
?0R@ iR	之虞	者	-1.481924
?1 ci5_	它	願意	-1.481924
?1 L@qq	它	除了	-1.481924
?1 QE=f	它	才會	-1.481924
]O i=b[	李	廳長	-1.481924
{?^= rgVe	提升	後備	-1.481924
}^RV lO:>	志偉	補充	-1.481924
}80_ p=Kl	都是	輕症	-1.481924
}FO_ kG=_	回復	條例	-1.481924
}Q_d gf`_\O	我再	告訴你	-1.481924
}Q\y TJ	我們	原	-1.481924
\_2f <j`l	數位	韌性	-1.481924
=M |_9R	城	大火	-1.481924
|O }8NX	署	都有	-1.481924
|O HENX	署	還有	-1.481924
0_ |_lj	世	大運	-1.481924
0Z Qd]O	阮	代理	-1.481924
1_ g55_	日	開議	-1.481924
2@ R08_	極	機密	-1.481924
2P 0WvH	予	保留	-1.481924
3:2@ \_	班級	數	-1.481924
3@ QW}_[3	騎	腳踏車	-1.481924
3>K_ QM=M	公務	行程	-1.481924
7fxd 3;0_	對外	宣示	-1.481924
8fkO:<|J 0_K_	退伍軍人	事務	-1.481924
9>nH D;	中油	跟	-1.481924
aJ>C Dk	權責	上	-1.481924
C_}^ _`	細緻	化	-1.481924
CE^: @l}?	臺灣	鳳梨	-1.481924
CE^: |_UdNX	臺灣	大概有	-1.481924
CE^: H<ph	臺灣	方案	-1.481924
CE^: l0BX	臺灣	出口	-1.481924
CE^: N@6C	臺灣	如何	-1.481924
Ci}^ Ibrq	建置	這個	-1.481924
CRUO Ci	所以	建	-1.481924
CRUO cY	所以	減	-1.481924
CRUO F0	所以	依	-1.481924
dRUO U:	可以	簽	-1.481924
EE Db@@	來	克服	-1.481924
Ei_d 3;L_	現在	宣布	-1.481924
Ei_d TJ	現在	原	-1.481924
Ei_d xU	現在	美	-1.481924
EYRl 0_	反映	是	-1.481924
F0 M9Kl	依	修正	-1.481924
F0 QYYc	醫	產業	-1.481924
F0rq cY	一個	減	-1.481924
Ibx4 5_GK	這些	藝文	-1.481924
IFNX F0	沒有	依	-1.481924
J;7f u?	針對	移	-1.481924
K_ L7=M	務	規程	-1.481924
kG :hNX	條	就有	-1.481924
kKC: TJ	巡山	員	-1.481924
ljpa nq	運作	得	-1.481924
lZ 03FM	謹	說明	-1.481924
m_[O 0_	具體	事	-1.481924
N@7R cY	如果	減	-1.481924
NX _dgI	有	在談	-1.481924
NXCR {?^=	有所	提升	-1.481924
O_wY @PdR	附款	許可	-1.481924
pa _fgf	作	報告	-1.481924
pi dRUO	券	可以	-1.481924
Q;2f 9>nH	因為	中油	-1.481924
qhLP {?^=	辦法	提升	-1.481924
rh NXEf	判	有罪	-1.481924
rl 9>_;	控	中心	-1.481924
S_Db EE	陸客	來	-1.481924
UOo= U:	已經	簽	-1.481924
v4 IJEM	階	環評	-1.481924
vh |_V_	碳	大戶	-1.481924
WB2:^@ O_	國安局	副	-1.481924
Wk WBxd	像	國外	-1.481924
wK4> j6uh	防空	飛彈	-1.481924
yS aJ=_	也	全力	-1.481924
_dlj 2:	在運	安	-1.487454
_dw[ qhLP	再想	辦法	-1.487454
_M|J _d	同仁	再	-1.487454
:_aO QM	第幾	行	-1.487454
:_F0Ei F0V_	第一線	醫護	-1.487454
?1 HE0_=f	它	還是會	-1.487454
?1 uT2i	它	改善	-1.487454
?10_ k\rq	它是	整個	-1.487454
[_]O BL4M	處理	量能	-1.487454
}FO_ }Q	回復	我	-1.487454
}Q_d Lju?L_	我再	進一步	-1.487454
\O 0>0>	你	統統	-1.487454
\O 3;L_	你	宣布	-1.487454
`l `ZE0	性	隱私	-1.487454
=_ GK_`L_	隸	文化部	-1.487454
=_RV _M|J	立委	同仁	-1.487454
=@mlQY o=A_	不動產	經紀	-1.487454
|_S_ B8	大陸	礁	-1.487454
|J0_ Dk	人事	上	-1.487454
|O 6Cpa	署	合作	-1.487454
0_ LP}^	是	法治	-1.487454
0_~l KZ	適用	本	-1.487454
0]1g |J0_	請教	人事	-1.487454
0>0> a0=f	統統	都會	-1.487454
0>0> NX	統統	有	-1.487454
11 QYYc	需	產業	-1.487454
2@ Ibrq	即	這個	-1.487454
2P B85E	語	教學	-1.487454
3a lO:>	珀	補充	-1.487454
4LVe L_7f	常備	部隊	-1.487454
5_n?_d EYRl	一直在	反映	-1.487454
8_8_ ^Hvf	秘密	投票	-1.487454
9>nH tf	中油	要	-1.487454
9K =1wI	麟	發言	-1.487454
A_S_ Zo	紀錄	嗎	-1.487454
a\ PM0_	等	情事	-1.487454
A0 MPcf	施	打到	-1.487454
CE^: _dIb	臺灣	在這	-1.487454
CE^: F0mG	臺灣	醫療	-1.487454
CEU< tf	臺商	要	-1.487454
CEwT ^@0_	臺海	局勢	-1.487454
Cf a\a\	稅	等等	-1.487454
CRNX kGGK	所有	條文	-1.487454
CRUO FM	所以	明	-1.487454
d==_ k\Ci	兵力	整建	-1.487454
dRUO EYRl	可以	反映	-1.487454
E0 O_>C	司	負責	-1.487454
EMCE D;	平臺	跟	-1.487454
F0rq Wk	一個	像	-1.487454
F0Wk CR	一項	所	-1.487454
F0Wk KlNb	一項	政策	-1.487454
IFNX rFEi	沒有	違憲	-1.487454
Kl YcK_	政	業務	-1.487454
Kl0_ 3>L_	正式	公布	-1.487454
KloO 3;L_	政府	宣布	-1.487454
KloO O_	政府	負	-1.487454
L_ IFNX	部	沒有	-1.487454
n?QM QM	執行	刑	-1.487454
NJD8 U<	傳銷	商	-1.487454
nq fan_	得	過去	-1.487454
NX dR4M_d	有	可能再	-1.487454
O_3E ph	複決	案	-1.487454
p?aO kG	十幾	條	-1.487454
pa 3>5_	做	公益	-1.487454
ph {?cf	案	提到	-1.487454
ph HEIF	案	還沒	-1.487454
Q; QYYc	音	產業	-1.487454
Q;2f p?K_	因為	實務	-1.487454
QE=f 3>L_	才會	公布	-1.487454
qhLP 2@p?	辦法	即時	-1.487454
S< F:[Hb[	章	參謀長	-1.487454
tf ^=4@	要	升息	-1.487454
UOo= =@_d	已經	不在	-1.487454
UOo= u?	已經	移	-1.487454
v4L`EE }Q_d	接下來	我再	-1.487454
WB[1 Wk	國家	像	-1.487454
wIxY A0	延緩	失	-1.487454
XD6C <ic[	協和	電廠	-1.487454
Zl >C3@	另	擇期	-1.487454
_M|J =f	同仁	會	-1.493117
:h0_ 6C	就是	核	-1.493117
:h1g fa	就教	過	-1.493117
?1 xU~I	它	每年	-1.493117
]Zcp {?^=	怎麼	提升	-1.493117
}8_d EYRl	都在	反映	-1.493117
}80_ F0	都是	依	-1.493117
@@ 3>n?	服	公職	-1.493117
\0 wK}^	污	防制	-1.493117
\O\y FM	你們	明	-1.493117
\Ozh Wk	你看	像	-1.493117
=@tf 0i~l	不要	占用	-1.493117
0_w[ Vj	是想	問	-1.493117
0]_d 03FM	請再	說明	-1.493117
2f LPg:	位	法官	-1.493117
3>EM QdDb	公平	待客	-1.493117
3>K_TJ L;}i	公務員	身分	-1.493117
3>ql2f^= A0LP	公共衛生	師法	-1.493117
4KwK LP	民防	法	-1.493117
5_ ?0rg	議	之後	-1.493117
5_\Y _;	一點	心	-1.493117
5_GK DJ7f	藝文	團隊	-1.493117
5J =@0_	錢	不是	-1.493117
78 QY:_	標	產地	-1.493117
7fR@ ZXJ`	對於	酒駕	-1.493117
9KaJ cib[	林全	院長	-1.493117
A_ |Y~U	技	轉給	-1.493117
a0V= ph	都更	案	-1.493117
C2 lOqq	撥	補了	-1.493117
Cb:_ cY	各地	檢	-1.493117
CE^: :W	臺灣	好	-1.493117
CE^: }g	臺灣	又	-1.493117
CE^: HEIFNX	臺灣	還沒有	-1.493117
CE^: IbIk	臺灣	這樣	-1.493117
CEU< NX	臺商	有	-1.493117
CEvU0_ rF=_	臺北市	為例	-1.493117
Ei_d 3>L_	現在	公布	-1.493117
Ek?1 =@tf	讓它	不要	-1.493117
EMCE ]O:i	平臺	裡面	-1.493117
EMCE NX	平臺	有	-1.493117
F: wl5_TJ	參	眾議員	-1.493117
F0Wl tfx@	一定	要查	-1.493117
g57k u?	開放	移	-1.493117
h<g: aJ>C	相關	權責	-1.493117
Ibrq tfnH	這個	要由	-1.493117
iM_; _dpa	重新	再做	-1.493117
J; =1wI	珍	發言	-1.493117
kGGK 3@p?	條文	其實	-1.493117
L_b[ :h1g	部長	就教	-1.493117
L7_` 3@=M	規劃	期程	-1.493117
m0:i_fgf ph	書面報告	案	-1.493117
NO0_ tf	指示	要	-1.493117
nq :WZo	得	好嗎	-1.493117
nq }FEE	得	回來	-1.493117
nq NX\Y	得	有點	-1.493117
nq Rds2	得	太多	-1.493117
NX QEl@	有	裁罰	-1.493117
NXIFNX rFEi	有沒有	違憲	-1.493117
o=A_L_ 78	經濟部	標	-1.493117
p?A_ \_	實際	數	-1.493117
p?Ei \_	實現	數	-1.493117
ph 6NUO	案	而已	-1.493117
ph M<QE	案	剛才	-1.493117
ph N@7R	案	如果	-1.493117
ph o=fa	案	經過	-1.493117
ql[K qlkM	共存	共榮	-1.493117
sIIF =1<i	燃煤	發電	-1.493117
U< =f5_	商	會議	-1.493117
WBA_ 3>Rl?i	國際	供應鏈	-1.493117
Wk uT2i	項	改善	-1.493117
Wk x80M	像	歐盟	-1.493117
wK\0 QdwY	房屋	貸款	-1.493117
x7 \0SY	高	污染	-1.493117
yS {?^=	也	提升	-1.493117
zOS< cY	主張	減	-1.493117
_dgI Ibrq	在談	這個	-1.498919
_M|J IFNX	同仁	沒有	-1.498919
_M|J J;7f	同仁	針對	-1.498919
_M|J pa	同仁	做	-1.498919
:h Wlqq	就	訂了	-1.498919
?1 Cdp?0_	它	確實是	-1.498919
]O mf2@	李	召集	-1.498919
}^ L_4M	致	不能	-1.498919
}Q_d iMO_	我再	重複	-1.498919
\O\y _M|J	你們	同仁	-1.498919
=@_d IbI:	不在	這邊	-1.498919
=f3@ g55_	會期	開議	-1.498919
|O 3@p?	數	其實	-1.498919
|O ha0_	署	或是	-1.498919
|O qh3>	署	辦公	-1.498919
0_ E0LP	式	司法	-1.498919
0_ L_p?	是	不實	-1.498919
0_ s23e	是	多快	-1.498919
0_~l ?0	適用	之	-1.498919
0] 3>3E	請	公決	-1.498919
0Wa_ ]emlK_	保育	類動物	-1.498919
4: GK9>	潘	文忠	-1.498919
4L _fgf	長	報告	-1.498919
78 ];zB	標	金額	-1.498919
aJ=_ \=?P	全力	爭取	-1.498919
B80>L_ cf	交通部	道	-1.498919
Cdp? Wk	確實	像	-1.498919
CE^: ?0T:	臺灣	之間	-1.498919
CE^: ];~I	臺灣	今年	-1.498919
CE^: ];kM	臺灣	金融	-1.498919
CE^: 4M	臺灣	能	-1.498919
CE^: Kb=_	臺灣	設立	-1.498919
CE^: UZwltf	臺灣	很重要	-1.498919
Ci UODk	件	以上	-1.498919
cY5_ 3@T:	檢疫	期間	-1.498919
d\ml 3@	冷凍	期	-1.498919
Df lO:>	叡	補充	-1.498919
EE 3;L_	來	宣布	-1.498919
Ef Dk2f	最	上位	-1.498919
Ei 43cf	限	縮到	-1.498919
Ek?1 n_	讓它	去	-1.498919
eY ];zB	險	金額	-1.498919
F0 Cbph	依	個案	-1.498919
F0ml |_`H	一棟	大樓	-1.498919
F0Wltf aJ=_	一定要	全力	-1.498919
Ibrq L;}i	這個	身分	-1.498919
Ibx4 F0V_	這些	醫護	-1.498919
Ibx4 paLP	這些	作法	-1.498919
IFNX Ljcf	沒有	盡到	-1.498919
IXb[ 2@	首長	及	-1.498919
J; lO:>	禎	補充	-1.498919
JY3e 3>L_	趕快	公布	-1.498919
L_ ?0rg	部	之後	-1.498919
m@O_ iR	答復	者	-1.498919
p?K_ n?QM	實務	執行	-1.498919
p=Kl ha	輕症	或	-1.498919
ph HENX	案	還有	-1.498919
Q;2f?1 D;	因為它	跟	-1.498919
R@ lO:>	餘	補充	-1.498919
s\ pa|_	餅	做大	-1.498919
sI|f _`	燃料	化	-1.498919
tf =1wI	曜	發言	-1.498919
tf p1cf	要	花到	-1.498919
tf u?cf	要	移到	-1.498919
VD\_rg 2@	結束後	即	-1.498919
WBqO |O	國土	署	-1.498919
WGml aJ	勞動	權	-1.498919
Wk B80>L_	像	交通部	-1.498919
wK\0 o0];	房屋	租金	-1.498919
xg T_|J	受	僱人	-1.498919
YeNO aJ	廢止	權	-1.498919
Z<~K ^=4@	央行	升息	-1.498919
_;0_ L;}iKl	新式	身分證	-1.504869
_d ^=4@	再	升息	-1.504869
_M|J IP	同仁	把	-1.504869
;X5_ [1	某一	家	-1.504869
:h EYRl	就	反映	-1.504869
:h0_ TJ	就是	原	-1.504869
?1 |OR@	它	屬於	-1.504869
?1=f 0_	它會	是	-1.504869
{?^= 0_	提升	是	-1.504869
{h2f 2_aO	捍衛	自己	-1.504869
{h2f 9>PA4KWB	捍衛	中華民國	-1.504869
}Fn_ =f_d	回去	會再	-1.504869
@@ |JTJ	服	人員	-1.504869
\Otf cY	你要	減	-1.504869
=_5_ BL:W	立意	良好	-1.504869
=@_d Ib	不在	這	-1.504869
0_ qh]O	示	辦理	-1.504869
0_w[ ?0cf	是想	知道	-1.504869
11 B8nH	須	交由	-1.504869
2P 4M=_	語	能力	-1.504869
3@=M EE	期程	來	-1.504869
3>Rl?i iM~O	供應鏈	重組	-1.504869
5_ M9Kl	議	修正	-1.504869
5_GK 1Upg	藝文	採購	-1.504869
5_x4 p?K_	一些	實務	-1.504869
6h lO:>	陸	補充	-1.504869
8i=M Wk	變成	像	-1.504869
9W0_ aJ	考試	權	-1.504869
a_ ]O:i	域	裡面	-1.504869
a04W =f_f	督導	會報	-1.504869
aJ=_ D;	權利	跟	-1.504869
CE^: KlpiB85_CR	臺灣	證券交易所	-1.504869
CEvU x7a\	臺北	高等	-1.504869
CEwI i_4M	臺鹽	綠能	-1.504869
CEwT 2:aJ	臺海	安全	-1.504869
EE QMPO	來	行使	-1.504869
EMCE tf	平臺	要	-1.504869
EYRl 4K5_	反映	民意	-1.504869
F0Wk :h	一項	就	-1.504869
g:C_ E0	關係	司	-1.504869
HE0_ F0	還是	依	-1.504869
HEIFNX U:	還沒有	簽	-1.504869
HL 3>E0	翔	公司	-1.504869
IFNX 78	沒有	標	-1.504869
j6 5_01	非	疫區	-1.504869
k\rq N_	整個	目	-1.504869
kGGK ?0	條文	之	-1.504869
KlQ= |JTJ	政風	人員	-1.504869
L]?] 3;0_	總統	宣示	-1.504869
lI zO<j	韓	主任	-1.504869
Mis2 Ci	萬多	件	-1.504869
MW6T IbCi0_PM	瞭解	這件事情	-1.504869
MW6T Xo	瞭解	吧	-1.504869
nq j64Ls2	得	非常多	-1.504869
O_ Ibrq	負	這個	-1.504869
o=A_ Yc	經紀	業	-1.504869
oa0_ 4Kwl	弱勢	民眾	-1.504869
paLP dRUO	作法	可以	-1.504869
ph 3@p?0_	案	其實是	-1.504869
Q;2f |J0_	因為	人事	-1.504869
q[~I 3@	兩年	期	-1.504869
QEl@ ];zB	裁罰	金額	-1.504869
QMPO ^HvfaJ	行使	投票權	-1.504869
u?L_ 0_	一步	是	-1.504869
UZs2 ph	很多	案	-1.504869
VO1g :h	比較	舊	-1.504869
Wk ^f89	像	澳洲	-1.504869
X< ?;vH	艙	分流	-1.504869
x70T hI	高鐵	南	-1.504869
Yc ^HC0	業	投資	-1.504869
Yc Qd]O	葉	代理	-1.504869
_dfa ~I	在過	年	-1.510973
_dpa Cd<j	再做	確認	-1.510973
_fcf L_	報到	部	-1.510973
_fgf UO	報告	已	-1.510973
:h0_ xU	就是	美	-1.510973
:h1g \O	就教	你	-1.510973
:WaO kG	好幾	條	-1.510973
?1 3E7f	它	絕對	-1.510973
?1 L_11tf	它	不需要	-1.510973
?1 LjBX	它	進口	-1.510973
?1 tfn_	它	要去	-1.510973
[15_Ei 0_	嘉義縣	市	-1.510973
}Q_d {?3>	我再	提供	-1.510973
}Q\y IP?1	我們	把他	-1.510973
}Q\y tfx@	我們	要查	-1.510973
\O\y _dpa	你們	再做	-1.510973
\O\y ];	你們	今	-1.510973
=f }FEE	匯	回來	-1.510973
=kO1 vY	抗壓	館	-1.510973
|O |_Ud0_	數	大概是	-1.510973
|O IFNX	數	沒有	-1.510973
|O zOvY	署	主管	-1.510973
0_K_ L_	事務	部	-1.510973
0i=_ {?^=	戰力	提升	-1.510973
2_ 4KWB	自	民國	-1.510973
2@ kGGK	及	條文	-1.510973
2fEE vY	未來	館	-1.510973
2P A0C0	語	師資	-1.510973
3>4K^Hvf ph	公民投票	案	-1.510973
4Mpg EYRl	能夠	反映	-1.510973
5_ M9LP	議	修法	-1.510973
5_=M UO	議程	已	-1.510973
5_hG c[	疫苗	廠	-1.510973
5J ?0rg	錢	之後	-1.510973
5J dRUO	錢	可以	-1.510973
7fR@ TJ	對於	原	-1.510973
7fR@ u?	對於	移	-1.510973
a_ 3>gf	預	公告	-1.510973
A__` 3@=M	計畫	期程	-1.510973
A_o_ ^=4@	繼續	升息	-1.510973
aJ=_ ?0TJ	全力	支援	-1.510973
aJ=_ dRUO	權利	可以	-1.510973
CE^: 9>nH	台灣	中油	-1.510973
Ci}^ A__`	建置	計畫	-1.510973
dRUO QMPO	可以	行使	-1.510973
Ek?1 _d	讓它	再	-1.510973
Ek?1 VO1g	讓它	比較	-1.510973
F0 QMKl	依	行政	-1.510973
F0rq faP_	一個	過渡	-1.510973
I:ac \_	編列	數	-1.510973
I<sI L_NO	當然	不只	-1.510973
Ibrq |O	這個	署	-1.510973
Ibrq A_S_	這個	紀錄	-1.510973
IFNX u?5_	沒有	疑義	-1.510973
kG {?cf	條	提到	-1.510973
kGGK ]O^H	條文	裡頭	-1.510973
kGGK =f	條文	會	-1.510973
kGGK EEzh	條文	來看	-1.510973
KlQ= yfx@	政風	調查	-1.510973
lZ 2@`l	緊	急性	-1.510973
MW6T NXIFNX	瞭解	有沒有	-1.510973
NO0_ EE	指示	來	-1.510973
nq j64L3e	得	非常快	-1.510973
nq UZUY	得	很慘	-1.510973
nq YeYe:L:L	得	沸沸揚揚	-1.510973
NX 3;0_	有	宣示	-1.510973
O1 p?T:	押	時間	-1.510973
oO4W 3@	輔導	期	-1.510973
p? LjBX	食	進口	-1.510973
p= =1wI	清	發言	-1.510973
pa LP=f	作	法會	-1.510973
pa VO1g	作	比較	-1.510973
pa=M 3EWl	作成	決定	-1.510973
pa=M F0rq	作成	一個	-1.510973
ph ?05J	案	之前	-1.510973
ph g:R@	案	關於	-1.510973
ph h<g:	案	相關	-1.510973
Q;2f wK\0	因為	房屋	-1.510973
rg }Q_d	後	我再	-1.510973
T: @@QM	監	服刑	-1.510973
T: C_?]	監	系統	-1.510973
tf Wl_d	要	訂在	-1.510973
tfA0 3>=f	藥師	公會	-1.510973
UO ?;KD	已	分別	-1.510973
UOo= _dD;	已經	在跟	-1.510973
V: 3;L_	先	宣布	-1.510973
Wk }Q2_aO	像	我自己	-1.510973
Wk ~LG@	像	澎湖	-1.510973
Wk 6dhI	像	越南	-1.510973
yS NO0_	也	指示	-1.510973
yS Wlqq	也	訂了	-1.510973
zj?i p?\_	訓練	時數	-1.510973
zOvY n?K_	主管	職務	-1.510973
_; :h}^	新	舊制	-1.51724
_dpa Efrg	再做	最後	-1.51724
_M|J CR	同仁	所	-1.51724
:h0_ 0_~l	就是	適用	-1.51724
?0 0_nH	之	事由	-1.51724
?1 @bKD	它	特別	-1.51724
?1 KZEE0_	它	本來是	-1.51724
{O 3>L_	處	公布	-1.51724
}803 nq	都說	得	-1.51724
\O _dD;	你	在跟	-1.51724
`l L7th	性	規範	-1.51724
^=A_ 3>E0	生技	公司	-1.51724
<@A_FM 7:	無記名	單	-1.51724
<Ccp L;}i	什麼	身分	-1.51724
=@tf 3>L_	不要	公布	-1.51724
=1^= 0i0_	發生	戰事	-1.51724
|JTJ Lj~l	人員	進用	-1.51724
|O NXg:	署	有關	-1.51724
0_ _dE<	是	在幫	-1.51724
0_ BLFW	氏	量表	-1.51724
0] ZY2P	請	免予	-1.51724
0i =@cf	占	不到	-1.51724
2_Z_ wK\0	自住	房屋	-1.51724
2@3@ CR|O	及其	所屬	-1.51724
3_b[ 2@	次長	級	-1.51724
3@ ?0rg	期	之後	-1.51724
3>=f n_	公會	去	-1.51724
3>5_ piN_	公益	勸募	-1.51724
5_3@ wI4L	役期	延長	-1.51724
5_x4 EYRl	一些	反映	-1.51724
6C L`EE	核	下來	-1.51724
7: A_LP	單	記法	-1.51724
9>nH 0_	中油	是	-1.51724
Cd<j L;}i	確認	身分	-1.51724
CE^: UO	臺灣	以	-1.51724
CE^: UOrg	臺灣	以後	-1.51724
CE^: WBA_	臺灣	國際	-1.51724
CE^: xgcf	臺灣	受到	-1.51724
CE9> T:a_	臺中	監獄	-1.51724
CEvU :_H<LPci	臺北	地方法院	-1.51724
cY@W sIIF	減少	燃煤	-1.51724
EE 0_~l	來	適用	-1.51724
Ek?1 A_o_	讓它	繼續	-1.51724
EYRl NX	反映	有	-1.51724
Ibrq BL4M	這個	量能	-1.51724
J;7f Wk	針對	像	-1.51724
K_ }^=f	務	智慧	-1.51724
kG dRUO	條	可以	-1.51724
L;}i <jKl	身分	認證	-1.51724
L7_` E0	規劃	司	-1.51724
MPqq q[A_	打了	兩劑	-1.51724
N_78 \_	目標	數	-1.51724
n? |JTJ	職	人員	-1.51724
nq =@7f	得	不對	-1.51724
nq L_p=L_{O	得	不清不楚	-1.51724
nq L;0]	得	申請	-1.51724
NXx4 kGGK	有些	條文	-1.51724
NXx4 u?i_	有些	疑慮	-1.51724
oa0_ 5E^=	弱勢	學生	-1.51724
p?A0 =@_d	實施	不在	-1.51724
ph :hIbIk	案	就這樣	-1.51724
ph 68{H	案	要求	-1.51724
ph dRL_dRUO	案	可不可以	-1.51724
pi PO~l	券	使用	-1.51724
PM aJ=_	傾	全力	-1.51724
Q;Rl paLP	因應	作法	-1.51724
q[KPan 0_	兩碼子	事	-1.51724
qf=M \0SY	造成	污染	-1.51724
QM0_ yfx@	刑事	調查	-1.51724
R0]; ]O	基金	裡	-1.51724
rFLP PM0_	違法	情事	-1.51724
tfnH 9>Z<	要由	中央	-1.51724
u? =1wI	儀	發言	-1.51724
uh?1 HE0_	但它	還是	-1.51724
UZs2 5_GK	很多	藝文	-1.51724
Wk 1ga_L_	像	教育部	-1.51724
Wk Ib]e	像	這類	-1.51724
wl ?;We	重	分配	-1.51724
xdB8L_ _M|J	外交部	同仁	-1.51724
xU2f =1wI	每位	發言	-1.51724
Yc vY]O	業	管理	-1.51724
ySL_ nq	也不	得	-1.51724
ySNX EYRl	也有	反映	-1.51724
ZXJ` iR	酒駕	者	-1.51724
ZXJ` mf0_	酒駕	肇事	-1.51724
_dpa [1GL	再做	加強	-1.523679
_M|J a0=f	同仁	都會	-1.523679
:h1g cib[	就教	院長	-1.523679
:WaO Ci	好幾	件	-1.523679
?1 :h=@=f	它	就不會	-1.523679
?1 [K_d	它	存在	-1.523679
?1 Kb2@cf	它	涉及到	-1.523679
?1 Sl=@	它	並不	-1.523679
[1 IFNX	家	沒有	-1.523679
]; ~I5J	今	年前	-1.523679
]5]5 1g	哀哀	叫	-1.523679
]O dRUO	裡	可以	-1.523679
}8cf 2f	都到	位	-1.523679
}Q\y 2f	我們	衛	-1.523679
\O parF	你	做為	-1.523679
|O HE0_	署	還是	-1.523679
0i VO=_	占	比例	-1.523679
3@=M D;	期程	跟	-1.523679
3>EM |J	公評	人	-1.523679
3>L_ ~U	公布	給	-1.523679
4Kwl A0	民眾	施	-1.523679
5_ 0_=@0_	議	是不是	-1.523679
78 R@wY	標	餘款	-1.523679
a_wK MlR@	預防	勝於	-1.523679
aJ=_ 0_	權利	是	-1.523679
AM Eb~O	層	嚇阻	-1.523679
C2 5_PM	波	疫情	-1.523679
CE^: Cb	臺灣	各	-1.523679
CE^: Ei_d0_	臺灣	現在是	-1.523679
CE^: QdFW	臺灣	代表	-1.523679
CE^: qf=M	臺灣	造成	-1.523679
CE^: wltf	臺灣	重要	-1.523679
CE9> :_cY|O	臺中	地檢署	-1.523679
ci5_ A0	願意	施	-1.523679
cY5_ {h	檢疫	和	-1.523679
dRUO IP?1	可以	把他	-1.523679
E0LPci O_	司法院	副	-1.523679
EfQM h<I<	罪刑	相當	-1.523679
F0rq6d \ef<	一個月	內將	-1.523679
h<g: aJ=_	相關	權利	-1.523679
HE_d =@_d	還在	不在	-1.523679
HE0_tf F0	還是要	依	-1.523679
I: LjEE	編	進來	-1.523679
Ibrq =_5_	這個	立意	-1.523679
KM lO:>	玲	補充	-1.523679
L_ 6Cpa	部	合作	-1.523679
L_sI Wk	不然	像	-1.523679
L@5_ ?0rg	除役	之後	-1.523679
Ljxg sInH	禁售	燃油	-1.523679
m: p?ec	專	十誡	-1.523679
MW6T }Q	瞭解	我	-1.523679
MW6T p?A_	瞭解	實際	-1.523679
MW6T Wo	瞭解	啊	-1.523679
n? 4MTJ	質	能源	-1.523679
n?b[ thrF	職掌	範圍	-1.523679
n?K_ `_Kb	職務	宿舍	-1.523679
